river,date,Q (cms),Q/Q5%,C*** (mg/L),Qs (kg/s),b (m),T (C),sigg,tau*,u* (cm/s),D50 (mm),D90 (mm),vs50/u*,h (m),So,Cm*,C (ppm),Rib,Kred,C5t,Um,Cave**,qs,D50s,625-125,125-25,25-50,scaled effect
riogrande,6/10/1958,164.213668179364,1.36844723482804,2575.2,422.883038295499,82.2919841511734,18.3333333333333,1.65352533724647,1.37654358269559,,0.340600827724119,0.680395000087188,0.515753412535973,1.04541298384639,0.00074,0.001481342827156,3925.55849196238,1.03244272735297,0.699948058150238,0.074043135,,,0.263064805672574,0.675178319537813,,,,0.722251776363743
riogrande,6/20/1952,136.750347811436,1.13958623176197,1301.3,177.953227607022,82.9015544041451,22.2222222222222,1.71201619071157,1.55478971360219,,0.32755986612811,0.680395000087188,0.495957314060071,1.06370009143554,0.00079,0.000556419627767,1474.51201358321,0.349316941870568,0.817337378326169,0.004391412,,,0.841300412064952,0.970226750159368,,,,0.828087215511038
riogrande,6/13/1958,122.877124120421,1.02397603433684,1684.8,207.023378718085,81.0728436452301,17.2222222222222,1.77833550669411,1.06018015969539,,0.353553390593274,0.840896415253715,0.59633720161468,0.813776287717159,0.00076,0.000755046190965,2000.8724060576,0.592450174486804,0.772034945301682,0.005601536,,,0.808075874218742,0.970989656177996,,,,0.773866305821131
riogrande,6/18/1958,113.250805640941,0.943756713674508,2691,304.757917979772,81.3776287717159,19.4444444444444,1.92873465157642,1.50961220523479,,0.275264198863286,0.78070918215571,0.417859292173849,0.902163974398049,0.00076,0.001015353125671,2690.68578302752,0.558256234735908,0.744192470074666,0.022018935,,,0.52723719770108,0.825625568100658,,,,0.739897017706385
riogrande,5/3/1961,95.1306767383904,0.792755639486587,1308.3,124.459464376836,82.2919841511734,18.8888888888889,1.56418988856102,2.15238920021696,,0.222239733456154,0.440065285251327,0.286386676210901,0.950929594635782,0.00083,0.00053385093941,1414.70498943686,0.184202164011729,0.8334134765658,0.002453306,,,0.912824622586209,0.975583756973105,,,,0.814281284175869
riogrande,6/26/1952,78.1430558922493,0.651192132435411,842.4,65.8277102836308,81.9871990246876,21.1111111111111,1.72643816073621,1.24601648668651,,0.310962995369485,0.604044722202224,0.522640066849011,0.841206949100884,0.00076,0.000396017240375,1049.44568699246,0.272334838135126,0.853271174543966,0.004904826,,,0.80932935050053,0.954346201535394,,,,0.817443959392884
riogrande,4/25/1952,77.2936748499422,0.644113957082852,1859.2,143.704400281013,82.9015544041451,14.4444444444444,1.69200153535829,1.79255652469808,,0.226529061713551,0.472310730956532,0.297633939994566,0.752819262419994,0.00089,0.000780173584407,2067.45999867875,0.260905772816586,0.806998235699202,0.003443844,,,0.903258549490733,0.983998147292894,,,,0.772269452117033
riogrande,5/19/1961,63.9867051871317,0.533222543226097,762.5,48.7898627051879,81.6824138982018,17.2222222222222,1.49315827249856,1.76431034155517,,0.207352698839684,0.418104502251419,0.287712548992459,0.710149344711978,0.00085,0.000331096814375,877.406558094618,0.112071421679069,0.881503843372429,0.001867793,,,0.932267167623574,0.983868084786477,,,,0.827780250008146
riogrande,4/27/1961,63.1373241448246,0.526144367873538,1145.6,72.3301185403111,81.3776287717159,13.8888888888889,1.61573889103918,1.88009534551836,,0.215284107233181,0.436954678844764,0.272912430857993,0.804632733922585,0.00083,0.000479096846473,1269.60664315315,0.15753190962327,0.847498304429215,0.003063606,,,0.899150461207102,0.952806774492766,,,,0.794784393361055
riogrande,4/6/1960,59.456672961494,0.495472274679117,950,56.4838393134193,81.9871990246876,15,1.71813050703877,1.24065569123184,,0.31635638991883,0.685175492360062,0.485535006708379,0.780249923803718,0.00083,0.000383171139217,1015.40351892619,0.22414819475951,0.879406904606691,0.00162495,,,0.949191305763146,0.992970027380786,,,,0.819769595855986
riogrande,6/22/1960,57.4747838627776,0.478956532189813,523.27,30.0748301518756,81.6824138982018,23.3333333333333,1.72680263673323,1.58986465257863,,0.279145829863721,0.615572206672458,0.435601701507101,0.893020420603474,0.00082,0.000214870842741,569.407733263333,0.114144030124625,0.908881410602005,0.001370261,,,0.94394679581181,0.98390678017702,,,,0.844377847490568
riogrande,5/24/1960,35.1077497486917,0.292564581239098,768,26.9627518069952,40.5364218226151,18.3333333333333,1.70506235949844,1.75666518558604,,0.300232267326153,0.545253866332629,0.410518928551712,1.04846083511125,0.00083,0.000309554797094,820.320212300287,0.15310614895332,0.875102254476186,0.002230225,,,0.907695641156181,0.983050572297755,,,,0.773893105278108
