timestep,time,crateridx,diameter,ref_elev,location_x,location_y,p_SLR,p_f_bedload,p_crater_accumulation_duration,p_crater_accumulation_number,p_crater_size,log_ID,distance_inlet,interbedded,rim_frac,ejecta_frac,rim_frac_sfc,rim_degree_cov,rim_degree_consec,rim_degree_consec_aboveref,rim_degree_consec_top
245,2613333.3,455,17.3,-6.0,4990.0,2730.0,1e-08,0.5,100.0,200.0,-1.0,0,2828.8867068159516,False,0.0,0.16666666666666666,0.0,,0.0,0.0,
245,2613333.3,456,11.0,-6.1,8590.0,3150.0,1e-08,0.5,100.0,200.0,-1.0,0,4029.5160999802447,False,0.75,,0.0,,225.0,360.0,
245,2613333.3,457,10.5,-6.0,6710.0,5350.0,1e-08,0.5,100.0,200.0,-1.0,0,5320.319539275813,False,0.75,,0.0,,225.0,360.0,
246,2624000.0,458,10.2,-6.0,6270.0,3070.0,1e-08,0.5,100.0,200.0,-1.0,0,3004.03062567611,False,0.0,,0.0,,0.0,0.0,
246,2624000.0,459,10.9,-6.0,6870.0,4930.0,1e-08,0.5,100.0,200.0,-1.0,0,4930.983674683987,False,0.75,,0.0,,225.0,360.0,
248,2645333.3,460,11.0,-6.0,3050.0,2470.0,1e-08,0.5,100.0,200.0,-1.0,0,3781.137395017536,False,0.875,,0.0,,315.0,360.0,
248,2645333.3,461,12.4,-6.0,2030.0,1730.0,1e-08,0.5,100.0,200.0,-1.0,0,4280.770958600799,False,1.0,,0.0,,360.0,360.0,
248,2645333.3,462,12.2,-6.0,10010.0,3650.0,1e-08,0.5,100.0,200.0,-1.0,0,5383.846208799059,False,1.0,,0.0,,360.0,360.0,
248,2645333.3,463,10.3,-6.0,2210.0,3610.0,1e-08,0.5,100.0,200.0,-1.0,0,5164.668430790112,False,0.75,,0.0,,225.0,360.0,
249,2656000.0,464,11.6,-6.0,4390.0,4570.0,1e-08,0.5,100.0,200.0,-1.0,0,4763.213201190978,False,0.875,,0.0,,315.0,360.0,
250,2666666.7,465,30.0,-6.0,5010.0,5610.0,1e-08,0.5,100.0,200.0,-1.0,0,5614.427842621188,False,0.875,0.8666666666666667,0.375,,315.0,360.0,
250,2666666.7,466,14.2,-6.0,4830.0,2930.0,1e-08,0.5,100.0,200.0,-1.0,0,3073.271872125862,False,0.0,0.0,0.0,,0.0,0.0,
252,2688000.0,467,11.6,-6.0,3550.0,3850.0,1e-08,0.5,100.0,200.0,-1.0,0,4485.287058817975,False,0.625,,0.0,,180.0,360.0,
252,2688000.0,468,13.2,-6.0,11490.0,4170.0,1e-08,0.5,100.0,200.0,-1.0,0,6862.084231485358,False,1.0,,0.0,,360.0,360.0,
252,2688000.0,469,17.8,-5.9,10850.0,4130.0,1e-08,0.5,100.0,200.0,-1.0,0,6333.987685494818,False,0.75,0.9166666666666666,0.125,,225.0,360.0,
253,2698666.7,470,11.4,-6.0,3770.0,5830.0,1e-08,0.5,100.0,200.0,-1.0,0,6160.081168296405,False,0.25,,0.0,,0.0,240.0,
254,2709333.3,471,21.9,-6.0,430.0,4710.0,1e-08,0.5,100.0,200.0,-1.0,0,7227.6828928779105,False,0.875,0.9285714285714286,0.0,,315.0,360.0,
255,2720000.0,472,45.9,-6.0,1770.0,5350.0,1e-08,0.5,100.0,200.0,-1.0,0,6745.146403155383,False,0.625,0.9044117647058824,0.375,,180.0,180.0,
255,2720000.0,473,12.2,-6.0,3570.0,1010.0,1e-08,0.5,100.0,200.0,-1.0,0,2583.215051055564,False,0.125,,0.0,,0.0,0.0,
257,2741333.3,474,12.3,-6.0,3850.0,650.0,1e-08,0.5,100.0,200.0,-1.0,0,2204.948979001555,False,0.75,,0.0,,225.0,360.0,
258,2752000.0,475,10.3,-6.0,130.0,3790.0,1e-08,0.5,100.0,200.0,-1.0,0,6927.236101072346,False,1.0,,0.0,,360.0,360.0,
258,2752000.0,476,12.8,-6.0,7030.0,4090.0,1e-08,0.5,100.0,200.0,-1.0,0,4145.189983583382,False,0.875,,0.0,,315.0,360.0,
259,2762666.7,477,10.5,-6.0,7910.0,1290.0,1e-08,0.5,100.0,200.0,-1.0,0,2277.9376637651876,False,0.875,,0.0,,315.0,360.0,
260,2773333.3,478,11.8,-6.0,8050.0,1630.0,1e-08,0.5,100.0,200.0,-1.0,0,2586.0007733950893,False,0.875,,0.0,,315.0,360.0,
260,2773333.3,479,12.8,-6.0,11610.0,790.0,1e-08,0.5,100.0,200.0,-1.0,0,5674.592496382449,False,1.0,,0.125,,360.0,360.0,
260,2773333.3,480,22.0,-6.0,1410.0,470.0,1e-08,0.5,100.0,200.0,-1.0,0,4586.610949273984,False,1.0,0.8928571428571429,0.0,,360.0,360.0,
260,2773333.3,481,38.0,-6.0,190.0,5690.0,1e-08,0.5,100.0,200.0,-1.0,0,8062.02207885838,False,1.0,0.8695652173913043,1.0,,360.0,360.0,
261,2784000.0,482,10.0,-6.0,150.0,2850.0,1e-08,0.5,100.0,200.0,-1.0,0,6454.595262291819,False,1.0,,0.0,,360.0,360.0,
262,2794666.7,483,26.6,-6.0,5750.0,3790.0,1e-08,0.5,100.0,200.0,-1.0,0,3717.1225430432073,False,0.875,0.6944444444444444,0.0,,315.0,360.0,
262,2794666.7,484,17.3,-6.5,7610.0,1350.0,1e-08,0.5,100.0,200.0,-1.0,0,2066.349438018652,False,0.0,0.5,0.125,,0.0,0.0,
263,2805333.3,485,10.2,-6.0,5330.0,2810.0,1e-08,0.5,100.0,200.0,-1.0,0,2806.3143088399775,False,1.0,,0.0,,360.0,360.0,
264,2816000.0,486,16.4,-6.0,5170.0,4210.0,1e-08,0.5,100.0,200.0,-1.0,0,4208.681503749125,False,0.5,0.75,0.0,,135.0,240.0,
264,2816000.0,487,10.2,-6.0,5070.0,5110.0,1e-08,0.5,100.0,200.0,-1.0,0,5111.653352879086,False,0.875,,0.0,,315.0,360.0,
264,2816000.0,488,34.1,-6.0,5990.0,5110.0,1e-08,0.5,100.0,200.0,-1.0,0,5030.009940348031,False,0.5,0.8125,0.5,,135.0,270.0,
266,2837333.3,489,12.1,-6.0,9590.0,350.0,1e-08,0.5,100.0,200.0,-1.0,0,3620.0828719795904,False,1.0,,0.0,,360.0,360.0,
266,2837333.3,490,10.5,-6.0,11650.0,3190.0,1e-08,0.5,100.0,200.0,-1.0,0,6466.915802761004,False,1.0,,0.0,,360.0,360.0,
266,2837333.3,491,10.2,-5.8,7950.0,5450.0,1e-08,0.5,100.0,200.0,-1.0,0,5719.947552207101,False,0.875,,0.0,,315.0,360.0,
267,2848000.0,492,13.0,-6.0,1850.0,2110.0,1e-08,0.5,100.0,200.0,-1.0,0,4601.934375890208,False,0.75,,0.125,,135.0,360.0,
267,2848000.0,493,11.8,-6.0,5210.0,4070.0,1e-08,0.5,100.0,200.0,-1.0,0,4063.6190766359978,False,0.375,,0.125,,90.0,0.0,
269,2869333.3,494,15.6,-6.0,5490.0,4010.0,1e-08,0.5,100.0,200.0,-1.0,0,3960.4292696625703,False,1.0,0.9166666666666666,0.0,,360.0,360.0,
269,2869333.3,495,25.0,-6.0,350.0,4930.0,1e-08,0.5,100.0,200.0,-1.0,0,7430.975709824384,False,1.0,0.9444444444444444,1.0,,360.0,360.0,
269,2869333.3,496,18.4,-6.0,10210.0,1210.0,1e-08,0.5,100.0,200.0,-1.0,0,4378.333016114695,False,0.875,0.9166666666666666,0.25,,315.0,360.0,
270,2880000.0,497,17.5,-6.0,1730.0,5890.0,1e-08,0.5,100.0,200.0,-1.0,0,7198.513735487347,False,1.0,1.0,0.125,,360.0,360.0,
271,2890666.7,498,20.5,-6.0,2970.0,4650.0,1e-08,0.5,100.0,200.0,-1.0,0,5472.202481633881,False,0.875,0.9,0.5,,315.0,360.0,
271,2890666.7,499,11.3,-6.0,30.0,2050.0,1e-08,0.5,100.0,200.0,-1.0,0,6267.6470864272505,False,0.875,,0.0,,315.0,360.0,
272,2901333.3,500,11.3,-6.0,7450.0,3050.0,1e-08,0.5,100.0,200.0,-1.0,0,3313.8799012637737,False,0.875,,0.0,,315.0,360.0,
272,2901333.3,501,23.2,-5.7,2290.0,130.0,1e-08,0.5,100.0,200.0,-1.0,0,3690.338737839658,False,0.625,0.8214285714285714,0.125,,180.0,360.0,
273,2912000.0,502,13.9,-6.0,1230.0,1350.0,1e-08,0.5,100.0,200.0,-1.0,0,4916.8485842051305,False,1.0,1.0,0.0,,360.0,360.0,
273,2912000.0,503,14.8,-6.0,4450.0,5470.0,1e-08,0.5,100.0,200.0,-1.0,0,5602.945653850303,False,1.0,1.0,0.25,,360.0,360.0,
275,2933333.3,504,10.5,-6.0,6950.0,5350.0,1e-08,0.5,100.0,200.0,-1.0,0,5358.525916705078,False,1.0,,0.125,,360.0,360.0,
275,2933333.3,505,11.8,-6.0,7530.0,1090.0,1e-08,0.5,100.0,200.0,-1.0,0,1850.0270268296083,False,0.125,,0.0,,0.0,0.0,
275,2933333.3,506,18.5,-6.0,1290.0,2210.0,1e-08,0.5,100.0,200.0,-1.0,0,5151.019316601327,False,0.75,0.8333333333333334,0.25,,225.0,360.0,
276,2944000.0,507,26.6,-6.0,4790.0,4090.0,1e-08,0.5,100.0,200.0,-1.0,0,4182.845921140294,False,1.0,0.9166666666666666,0.0,,360.0,360.0,
276,2944000.0,508,11.0,-6.0,4430.0,630.0,1e-08,0.5,100.0,200.0,-1.0,0,1644.6884203398527,False,0.75,,0.0,,135.0,360.0,
276,2944000.0,509,11.9,-6.0,1870.0,630.0,1e-08,0.5,100.0,200.0,-1.0,0,4146.637191749478,False,1.0,,0.0,,360.0,360.0,
277,2954666.7,510,12.0,-6.0,690.0,630.0,1e-08,0.5,100.0,200.0,-1.0,0,5318.514830288621,False,0.875,,0.0,,315.0,360.0,
277,2954666.7,511,13.2,-6.0,870.0,5530.0,1e-08,0.5,100.0,200.0,-1.0,0,7470.916945061028,False,0.875,,0.0,,315.0,360.0,
277,2954666.7,512,15.2,-6.0,10410.0,5950.0,1e-08,0.5,100.0,200.0,-1.0,0,7354.032907187729,False,0.75,0.75,0.125,,270.0,360.0,
280,2986666.7,513,10.5,-6.0,11670.0,3810.0,1e-08,0.5,100.0,200.0,-1.0,0,6803.601987182966,False,0.75,,0.0,,180.0,360.0,
280,2986666.7,514,10.7,-6.7,5210.0,5790.0,1e-08,0.5,100.0,200.0,-1.0,0,5761.683781673548,False,0.75,,0.125,,225.0,360.0,
280,2986666.7,515,13.0,-6.0,2530.0,1650.0,1e-08,0.5,100.0,200.0,-1.0,0,3790.4353311987793,False,0.875,,0.0,,315.0,360.0,
281,2997333.3,516,13.4,-6.0,3150.0,3130.0,1e-08,0.5,100.0,200.0,-1.0,0,4160.697056984563,False,1.0,0.75,0.0,,360.0,360.0,
283,3018666.7,517,10.8,-6.0,1710.0,3910.0,1e-08,0.5,100.0,200.0,-1.0,0,5736.0090655437425,False,0.875,,0.0,,315.0,360.0,
284,3029333.3,518,12.1,-6.0,7570.0,1410.0,1e-08,0.5,100.0,200.0,-1.0,0,2072.920644887305,False,0.0,,0.0,,0.0,0.0,
284,3029333.3,519,16.1,-6.0,4350.0,770.0,1e-08,0.5,100.0,200.0,-1.0,0,1770.0282483621554,False,0.0,0.16666666666666666,0.0,,0.0,0.0,
284,3029333.3,520,12.8,-6.0,5890.0,3270.0,1e-08,0.5,100.0,200.0,-1.0,0,3191.269339933563,False,0.875,,0.0,,315.0,360.0,
285,3040000.0,521,12.8,-6.0,8850.0,5890.0,1e-08,0.5,100.0,200.0,-1.0,0,6480.200614178546,False,0.75,,0.0,,180.0,360.0,
285,3040000.0,522,10.8,-6.0,770.0,1870.0,1e-08,0.5,100.0,200.0,-1.0,0,5508.920039354356,False,0.625,,0.25,,135.0,240.0,
285,3040000.0,523,15.1,-6.0,3710.0,4290.0,1e-08,0.5,100.0,200.0,-1.0,0,4782.990696206715,False,0.875,1.0,0.0,,315.0,360.0,
286,3050666.7,524,15.1,-6.0,3450.0,1950.0,1e-08,0.5,100.0,200.0,-1.0,0,3146.0769221365204,False,0.75,0.9166666666666666,0.375,,135.0,240.0,
286,3050666.7,525,14.4,-6.0,2410.0,3070.0,1e-08,0.5,100.0,200.0,-1.0,0,4656.71558075002,False,1.0,1.0,0.0,,360.0,360.0,
286,3050666.7,526,29.4,-6.0,990.0,1830.0,1e-08,0.5,100.0,200.0,-1.0,0,5287.9674734249265,False,0.875,0.8846153846153846,0.75,,315.0,360.0,
286,3050666.7,527,12.6,-6.0,7450.0,5910.0,1e-08,0.5,100.0,200.0,-1.0,0,6012.470374147385,False,0.875,,0.0,,315.0,360.0,
290,3093333.3,528,10.4,-6.2,3530.0,3830.0,1e-08,0.5,100.0,200.0,-1.0,0,4479.397280885008,False,0.875,,0.0,,315.0,360.0,
290,3093333.3,529,13.0,-5.7,6510.0,130.0,1e-08,0.5,100.0,200.0,-1.0,0,532.3532661682466,False,0.0,,0.0,,0.0,0.0,
291,3104000.0,530,49.9,-6.0,7310.0,1510.0,1e-08,0.5,100.0,200.0,-1.0,0,1952.8952864913163,False,0.625,0.47023809523809523,0.125,,135.0,180.0,
291,3104000.0,531,13.1,-6.0,2870.0,3750.0,1e-08,0.5,100.0,200.0,-1.0,0,4810.50932854308,False,1.0,,0.0,,360.0,360.0,
291,3104000.0,532,20.3,-6.0,4790.0,2470.0,1e-08,0.5,100.0,200.0,-1.0,0,2669.868910639622,False,0.0,0.0,0.125,,0.0,0.0,
292,3114666.7,533,12.5,-6.0,9390.0,5090.0,1e-08,0.5,100.0,200.0,-1.0,0,6060.379526069304,False,1.0,,0.0,,360.0,360.0,
292,3114666.7,534,12.4,-6.0,8950.0,4970.0,1e-08,0.5,100.0,200.0,-1.0,0,5721.27608143498,False,0.875,,0.0,,315.0,360.0,
292,3114666.7,535,12.4,-6.0,950.0,4610.0,1e-08,0.5,100.0,200.0,-1.0,0,6769.18015715345,False,0.875,,0.0,,315.0,360.0,
292,3114666.7,536,20.9,-6.0,11850.0,1550.0,1e-08,0.5,100.0,200.0,-1.0,0,6051.264330699825,False,1.0,0.9,0.5,,360.0,360.0,
292,3114666.7,537,28.3,-6.0,3210.0,2370.0,1e-08,0.5,100.0,200.0,-1.0,0,3594.0228157316974,False,0.75,0.8333333333333334,0.0,,270.0,360.0,
292,3114666.7,538,10.4,-6.0,3370.0,5830.0,1e-08,0.5,100.0,200.0,-1.0,0,6314.633797774816,False,1.0,,0.0,,360.0,360.0,
294,3136000.0,539,15.2,-6.0,4610.0,2570.0,1e-08,0.5,100.0,200.0,-1.0,0,2842.0063335608525,False,0.25,0.16666666666666666,0.0,,90.0,0.0,
294,3136000.0,540,17.5,-6.0,8610.0,2830.0,1e-08,0.5,100.0,200.0,-1.0,0,3805.180679021694,False,0.875,1.0,0.125,,315.0,360.0,
295,3146666.7,541,11.0,-6.0,5010.0,690.0,1e-08,0.5,100.0,200.0,-1.0,0,1145.8621208504974,False,0.0,,0.0,,0.0,0.0,
295,3146666.7,542,15.9,-6.0,1690.0,830.0,1e-08,0.5,100.0,200.0,-1.0,0,4355.0660155731275,False,1.0,0.9166666666666666,0.0,,360.0,360.0,
295,3146666.7,543,10.3,-6.0,3630.0,1050.0,1e-08,0.5,100.0,200.0,-1.0,0,2542.3217734976033,False,0.0,,0.0,,0.0,0.0,
295,3146666.7,544,10.8,-6.0,9690.0,3650.0,1e-08,0.5,100.0,200.0,-1.0,0,5148.689153561322,False,1.0,,0.0,,360.0,360.0,
296,3157333.3,545,27.0,-6.0,8430.0,1770.0,1e-08,0.5,100.0,200.0,-1.0,0,2976.3400343374747,False,0.75,0.8,0.0,,270.0,360.0,
297,3168000.0,546,11.3,-6.0,730.0,5950.0,1e-08,0.5,100.0,200.0,-1.0,0,7875.23967889232,False,0.875,,0.0,,315.0,360.0,
297,3168000.0,547,12.9,-6.0,4210.0,4210.0,1e-08,0.5,100.0,200.0,-1.0,0,4493.306132459706,False,0.875,,0.0,,315.0,360.0,
298,3178666.7,548,10.4,-6.0,1750.0,1970.0,1e-08,0.5,100.0,200.0,-1.0,0,4633.03356344415,False,1.0,,0.0,,360.0,360.0,
299,3189333.3,549,14.7,-6.0,11530.0,4370.0,1e-08,0.5,100.0,200.0,-1.0,0,7014.741620330716,False,0.875,1.0,0.25,,315.0,360.0,
299,3189333.3,550,13.5,-6.0,2070.0,1450.0,1e-08,0.5,100.0,200.0,-1.0,0,4143.0664971733195,False,0.875,0.75,0.0,,315.0,360.0,
300,3200000.0,551,11.0,-6.0,4470.0,2730.0,1e-08,0.5,100.0,200.0,-1.0,0,3050.016393398567,False,0.25,,0.0,,90.0,0.0,
300,3200000.0,552,21.1,-5.7,6250.0,630.0,1e-08,0.5,100.0,200.0,-1.0,0,612.6989472816156,False,0.0,0.0,0.125,,0.0,0.0,
300,3200000.0,553,18.5,-6.0,1690.0,4630.0,1e-08,0.5,100.0,200.0,-1.0,0,6253.52700481896,False,0.875,0.8333333333333334,0.375,,315.0,360.0,
300,3200000.0,554,11.9,-5.8,7230.0,1430.0,1e-08,0.5,100.0,200.0,-1.0,0,1839.8369492974098,False,0.75,,0.0,,270.0,0.0,
301,3210666.7,555,12.8,-6.0,1710.0,3070.0,1e-08,0.5,100.0,200.0,-1.0,0,5212.772774637314,False,1.0,,0.0,,360.0,360.0,
301,3210666.7,556,18.7,-6.0,7810.0,1130.0,1e-08,0.5,100.0,200.0,-1.0,0,2109.834116702069,False,0.875,0.4166666666666667,0.0,,315.0,360.0,
301,3210666.7,557,17.6,-6.0,9010.0,5170.0,1e-08,0.5,100.0,200.0,-1.0,0,5923.596880274687,False,1.0,0.75,0.0,,360.0,360.0,
302,3221333.3,558,23.4,-6.0,3210.0,1770.0,1e-08,0.5,100.0,200.0,-1.0,0,3244.8420608713764,False,1.0,0.8214285714285714,0.25,,360.0,360.0,
303,3232000.0,559,12.9,-6.0,1610.0,5590.0,1e-08,0.5,100.0,200.0,-1.0,0,7032.567098862264,False,0.75,,0.0,,180.0,360.0,
303,3232000.0,560,16.5,-6.0,170.0,410.0,1e-08,0.5,100.0,200.0,-1.0,0,5819.36422644261,False,0.875,1.0,0.0,,315.0,360.0,
303,3232000.0,561,11.3,-6.0,8150.0,4210.0,1e-08,0.5,100.0,200.0,-1.0,0,4665.383156826458,False,1.0,,0.0,,360.0,360.0,
304,3242666.7,562,12.3,-6.0,5030.0,5190.0,1e-08,0.5,100.0,200.0,-1.0,0,5197.557118493264,False,0.875,,0.0,,315.0,360.0,
305,3253333.3,563,22.1,-6.0,1790.0,3310.0,1e-08,0.5,100.0,200.0,-1.0,0,5290.4631177241945,False,0.875,0.9642857142857143,0.5,,315.0,360.0,
306,3264000.0,564,10.4,-6.0,7190.0,1810.0,1e-08,0.5,100.0,200.0,-1.0,0,2111.1608181282636,False,1.0,,0.0,,360.0,360.0,
307,3274666.7,565,16.9,-6.0,11610.0,2750.0,1e-08,0.5,100.0,200.0,-1.0,0,6231.035226990777,False,1.0,0.8333333333333334,0.0,,360.0,360.0,
307,3274666.7,566,11.9,-6.0,9530.0,2170.0,1e-08,0.5,100.0,200.0,-1.0,0,4119.538809138712,False,1.0,,0.0,,360.0,360.0,
307,3274666.7,567,14.6,-6.0,4930.0,3790.0,1e-08,0.5,100.0,200.0,-1.0,0,3855.723019097715,False,0.875,0.5,0.0,,315.0,360.0,
309,3296000.0,568,10.4,-6.0,7170.0,4750.0,1e-08,0.5,100.0,200.0,-1.0,0,4819.232304008596,False,0.875,,0.0,,315.0,360.0,
309,3296000.0,569,11.9,-5.9,8570.0,210.0,1e-08,0.5,100.0,200.0,-1.0,0,2593.260495977988,False,0.875,,0.0,,315.0,0.0,
309,3296000.0,570,11.1,-6.0,2310.0,1510.0,1e-08,0.5,100.0,200.0,-1.0,0,3938.756148836838,False,0.75,,0.0,,135.0,360.0,
309,3296000.0,571,48.2,-6.0,10510.0,1590.0,1e-08,0.5,100.0,200.0,-1.0,0,4775.039266854253,False,1.0,0.9375,1.0,,360.0,300.0,
311,3317333.3,572,12.5,-6.0,11450.0,1910.0,1e-08,0.5,100.0,200.0,-1.0,0,5767.997919555797,False,0.875,,0.0,,315.0,360.0,
311,3317333.3,573,10.4,-6.0,7330.0,5310.0,1e-08,0.5,100.0,200.0,-1.0,0,5401.425737710369,False,1.0,,0.0,,360.0,360.0,
314,3349333.3,574,16.7,-5.1,5930.0,970.0,1e-08,0.5,100.0,200.0,-1.0,0,891.4033879226621,False,0.0,0.0,0.0,,0.0,0.0,
314,3349333.3,575,14.3,-6.0,10590.0,2510.0,1e-08,0.5,100.0,200.0,-1.0,0,5211.237856786044,False,1.0,1.0,0.0,,360.0,360.0,
315,3360000.0,576,12.7,-6.0,10310.0,4150.0,1e-08,0.5,100.0,200.0,-1.0,0,5942.541543817762,False,0.75,,0.25,,225.0,360.0,
315,3360000.0,577,14.2,-6.0,2030.0,630.0,1e-08,0.5,100.0,200.0,-1.0,0,3988.1073205218536,False,0.875,1.0,0.0,,315.0,360.0,
317,3381333.3,578,17.1,-6.0,1950.0,2770.0,1e-08,0.5,100.0,200.0,-1.0,0,4845.307007816946,False,1.0,0.9166666666666666,0.0,,360.0,360.0,
318,3392000.0,579,12.1,-6.0,570.0,950.0,1e-08,0.5,100.0,200.0,-1.0,0,5479.5072771189925,False,1.0,,0.0,,360.0,360.0,
319,3402666.7,580,10.1,-6.0,5230.0,1530.0,1e-08,0.5,100.0,200.0,-1.0,0,1632.4827717314508,False,0.0,,0.0,,0.0,0.0,
319,3402666.7,581,11.6,-6.0,6450.0,2630.0,1e-08,0.5,100.0,200.0,-1.0,0,2592.951985671929,False,0.125,,0.0,,0.0,0.0,
320,3413333.3,582,17.0,-6.0,11970.0,3390.0,1e-08,0.5,100.0,200.0,-1.0,0,6843.697830851388,False,1.0,1.0,0.0,,360.0,360.0,
321,3424000.0,583,17.1,-6.0,4750.0,2090.0,1e-08,0.5,100.0,200.0,-1.0,0,2356.480426398658,False,0.0,0.0,0.0,,0.0,0.0,
322,3434666.7,584,11.2,-6.0,7730.0,530.0,1e-08,0.5,100.0,200.0,-1.0,0,1806.931099959265,False,0.125,,0.0,,0.0,0.0,
323,3445333.3,585,12.9,-6.0,950.0,2650.0,1e-08,0.5,100.0,200.0,-1.0,0,5648.5219305584715,False,0.875,,0.0,,315.0,360.0,
325,3466666.7,586,12.9,-6.0,2810.0,3510.0,1e-08,0.5,100.0,200.0,-1.0,0,4670.524595802917,False,0.75,,0.0,,270.0,360.0,
327,3488000.0,587,12.1,-6.0,6650.0,1150.0,1e-08,0.5,100.0,200.0,-1.0,0,1262.4579200908045,False,0.75,,0.0,,270.0,360.0,
327,3488000.0,588,11.1,-6.0,8270.0,5210.0,1e-08,0.5,100.0,200.0,-1.0,0,5617.917763727056,False,0.875,,0.0,,315.0,360.0,
328,3498666.7,589,22.3,-6.5,9330.0,4930.0,1e-08,0.5,100.0,200.0,-1.0,0,5894.488951554664,False,0.875,0.8928571428571429,0.875,,315.0,360.0,
328,3498666.7,590,10.4,-6.0,5870.0,4110.0,1e-08,0.5,100.0,200.0,-1.0,0,4031.500961180587,False,0.875,,0.0,,315.0,360.0,
329,3509333.3,591,12.3,-6.0,1890.0,2190.0,1e-08,0.5,100.0,200.0,-1.0,0,4602.195128414266,False,,,,,0.0,0.0,
329,3509333.3,592,20.4,-6.0,5270.0,3750.0,1e-08,0.5,100.0,200.0,-1.0,0,3738.047618744309,False,,,,,0.0,0.0,
331,3530666.7,593,17.6,-6.0,6490.0,3330.0,1e-08,0.5,100.0,200.0,-1.0,0,3289.7720285758405,False,0.75,0.9166666666666666,0.0,,270.0,360.0,
331,3530666.7,594,75.1,-6.0,2890.0,2110.0,1e-08,0.5,100.0,200.0,-1.0,0,3697.161073039691,False,1.0,0.9157894736842105,1.0,0.9,324.0,324.0,
333,3552000.0,595,16.1,-6.0,3010.0,5270.0,1e-08,0.5,100.0,200.0,-1.0,0,5979.715712306062,False,0.875,0.8333333333333334,0.0,,315.0,360.0,
334,3562666.7,596,19.4,-6.0,3410.0,830.0,1e-08,0.5,100.0,200.0,-1.0,0,2677.200029881966,False,0.625,0.75,0.0,,135.0,240.0,
334,3562666.7,597,12.5,-6.0,11210.0,250.0,1e-08,0.5,100.0,200.0,-1.0,0,5232.762176900456,False,0.875,,0.0,,315.0,360.0,
334,3562666.7,598,20.5,-6.0,7650.0,3390.0,1e-08,0.5,100.0,200.0,-1.0,0,3707.424982383325,False,0.875,0.9,0.0,,315.0,360.0,
334,3562666.7,599,10.0,-6.0,10670.0,4950.0,1e-08,0.5,100.0,200.0,-1.0,0,6761.138957305936,False,0.875,,0.0,,315.0,360.0,
336,3584000.0,600,10.6,-6.0,4810.0,4990.0,1e-08,0.5,100.0,200.0,-1.0,0,5047.474616082779,False,1.0,,0.0,,360.0,360.0,
336,3584000.0,601,12.7,-6.0,4850.0,2230.0,1e-08,0.5,100.0,200.0,-1.0,0,2428.86804911259,False,0.0,,0.0,,0.0,0.0,
338,3605333.3,602,12.2,-6.0,4250.0,2190.0,1e-08,0.5,100.0,200.0,-1.0,0,2728.5527299284504,False,0.25,,0.0,,0.0,0.0,
338,3605333.3,603,14.3,-6.0,9870.0,610.0,1e-08,0.5,100.0,200.0,-1.0,0,3925.9393780342557,False,0.875,1.0,0.0,,315.0,360.0,
338,3605333.3,604,10.0,-6.0,5230.0,3790.0,1e-08,0.5,100.0,200.0,-1.0,0,3785.0495373244457,False,0.375,,0.0,,0.0,240.0,
338,3605333.3,605,13.5,-6.0,9150.0,3030.0,1e-08,0.5,100.0,200.0,-1.0,0,4330.2886739800615,False,0.875,0.5,0.0,,315.0,360.0,
339,3616000.0,606,13.9,-6.0,4030.0,1490.0,1e-08,0.5,100.0,200.0,-1.0,0,2406.366555618657,False,0.5,0.75,0.0,,135.0,360.0,
340,3626666.7,607,10.4,-6.0,11630.0,4690.0,1e-08,0.5,100.0,200.0,-1.0,0,7292.091606665402,False,1.0,,0.0,,360.0,360.0,
340,3626666.7,608,10.0,-6.0,10690.0,5690.0,1e-08,0.5,100.0,200.0,-1.0,0,7325.039249041605,False,1.0,,0.0,,360.0,360.0,
340,3626666.7,609,16.1,-6.6,9590.0,2390.0,1e-08,0.5,100.0,200.0,-1.0,0,4285.813808368254,False,0.875,1.0,0.0,,315.0,360.0,
341,3637333.3,610,11.9,-6.0,7730.0,3710.0,1e-08,0.5,100.0,200.0,-1.0,0,4029.8138914843203,False,0.625,,0.25,,225.0,360.0,
342,3648000.0,611,12.7,-6.0,1130.0,5150.0,1e-08,0.5,100.0,200.0,-1.0,0,7016.224055715439,False,1.0,,0.0,,360.0,360.0,
342,3648000.0,612,10.1,-6.6,570.0,390.0,1e-08,0.5,100.0,200.0,-1.0,0,5418.874421870283,False,0.875,,0.0,,315.0,360.0,
344,3669333.3,613,10.7,-6.0,11390.0,3930.0,1e-08,0.5,100.0,200.0,-1.0,0,6640.075300777846,False,1.0,,0.125,,360.0,360.0,
344,3669333.3,614,18.6,-6.0,9210.0,2770.0,1e-08,0.5,100.0,200.0,-1.0,0,4203.450963196788,False,1.0,1.0,0.25,,360.0,360.0,
344,3669333.3,615,13.4,-6.0,1910.0,4830.0,1e-08,0.5,100.0,200.0,-1.0,0,6255.18984524051,False,0.75,0.5,0.125,,270.0,360.0,
345,3680000.0,616,22.2,-6.0,4010.0,3710.0,1e-08,0.5,100.0,200.0,-1.0,0,4130.108957400519,False,0.875,0.8214285714285714,0.0,,315.0,360.0,
345,3680000.0,617,30.0,-6.0,4310.0,3170.0,1e-08,0.5,100.0,200.0,-1.0,0,3512.406582387637,False,0.25,0.5666666666666667,0.375,,0.0,240.0,
345,3680000.0,618,11.4,-6.0,5210.0,1650.0,1e-08,0.5,100.0,200.0,-1.0,0,1748.6566272427528,False,0.0,,0.0,,0.0,0.0,
