timestep,time,crateridx,diameter,ref_elev,location_x,location_y,p_SLR,p_f_bedload,p_crater_accumulation_duration,p_crater_accumulation_number,p_crater_size,log_ID,distance_inlet,interbedded,rim_frac,ejecta_frac,rim_frac_sfc,rim_degree_cov,rim_degree_consec,rim_degree_consec_aboveref,rim_degree_consec_top
2936,31317333.3,115,19.0,-0.5,6350.0,4650.0,1e-08,0.5,1.0,250.0,-2.0,0,4584.953652982765,False,1.0,1.0,0.75,,360.0,360.0,
2972,31701333.3,116,270.3,-5.9,11930.0,250.0,1e-08,0.5,1.0,250.0,-2.0,0,5952.428076003943,False,1.0,0.9552661381653454,0.9145299145299145,0.6585365853658537,237.07317073170734,237.07317073170734,
2976,31744000.0,117,162.3,-5.5,8430.0,5530.0,1e-08,0.5,1.0,250.0,-2.0,0,5975.366097570926,False,1.0,0.984650369528141,1.0,1.0,360.0,360.0,
3004,32042666.7,118,82.9,-3.7,7690.0,910.0,1e-08,0.5,1.0,250.0,-2.0,0,1900.7893097342483,True,0.0,0.4375,0.0,0.0,0.0,0.0,
3005,32053333.3,119,211.8,-5.5,3910.0,3570.0,1e-08,0.5,1.0,250.0,-2.0,0,4057.7087130546965,False,1.0,0.9697986577181208,0.6851851851851852,1.0,360.0,360.0,
3052,32554666.7,120,266.6,17.5,490.0,5150.0,1e-08,0.5,1.0,250.0,-2.0,0,7472.951224248691,False,0.5714285714285714,0.8845869297163995,0.6666666666666666,0.675,180.0,180.0,
3101,33077333.3,121,250.9,-1.3,4570.0,4410.0,1e-08,0.5,1.0,250.0,-2.0,0,4553.789630626343,False,1.0,0.9583729781160799,1.0,1.0,360.0,360.0,
3107,33141333.3,122,222.9,-40.5,6730.0,1230.0,1e-08,0.5,1.0,250.0,-2.0,0,1372.953021774598,False,0.3482142857142857,0.594692400482509,0.026785714285714284,0.5294117647058824,190.58823529411765,190.58823529411765,
3142,33514666.7,123,18.7,0.3,6770.0,1630.0,1e-08,0.5,1.0,250.0,-2.0,0,1739.7126199461795,True,0.875,0.75,0.0,,315.0,360.0,
3173,33845333.3,124,274.1,-1.3,3630.0,410.0,1e-08,0.5,1.0,250.0,-2.0,0,2373.0571000294112,True,0.7906976744186046,0.8515448379804069,0.06976744186046512,0.8809523809523809,317.1428571428571,317.1428571428571,
3208,34218666.7,125,286.3,-5.9,9850.0,4830.0,1e-08,0.5,1.0,250.0,-2.0,0,6126.94050893266,False,1.0,0.9853049228508449,1.0,1.0,360.0,360.0,
3252,34688000.0,126,43.9,4.2,7090.0,1130.0,1e-08,0.5,1.0,250.0,-2.0,0,1527.9397893896212,True,1.0,0.6796875,0.0,,360.0,288.0,
3317,35381333.3,127,166.5,-5.3,11130.0,1950.0,1e-08,0.5,1.0,250.0,-2.0,0,5478.996258440044,False,1.0,0.9978165938864629,1.0,1.0,360.0,360.0,
3365,35893333.3,128,94.9,-5.1,10310.0,5050.0,1e-08,0.5,1.0,250.0,-2.0,0,6591.64622837118,False,1.0,1.0,1.0,1.0,360.0,360.0,
3420,36480000.0,129,104.3,-6.0,11810.0,3570.0,1e-08,0.5,1.0,250.0,-2.0,0,6794.777406214275,False,1.0,0.9366883116883117,0.6666666666666666,1.0,360.0,360.0,
3449,36789333.3,130,215.8,-5.5,5130.0,2430.0,1e-08,0.5,1.0,250.0,-2.0,0,2498.99979991996,False,1.0,0.9407051282051282,0.3611111111111111,1.0,360.0,360.0,
3475,37066666.7,131,256.5,-5.8,2730.0,2930.0,1e-08,0.5,1.0,250.0,-2.0,0,4322.6149493101975,False,1.0,0.9775408348457351,1.0,1.0,359.99999999999994,359.99999999999994,
3478,37098666.7,132,38.6,-0.7,2690.0,150.0,1e-08,0.5,1.0,250.0,-2.0,0,3290.7445965920842,False,,,,,0.0,0.0,
3480,37120000.0,133,246.0,-4.9,8570.0,2950.0,1e-08,0.5,1.0,250.0,-2.0,0,3865.876356015541,False,1.0,0.939108910891089,0.9652777777777778,1.0,360.0,360.0,
3502,37354666.7,134,230.8,-4.4,1110.0,5370.0,1e-08,0.5,1.0,250.0,-2.0,0,7190.3407429690005,False,0.9354838709677419,0.8922132719601074,0.0,1.0,360.0,360.0,
3503,37365333.3,135,217.6,-5.5,8650.0,4670.0,1e-08,0.5,1.0,250.0,-2.0,0,5310.084745086466,False,1.0,0.9537389100126743,0.4827586206896552,1.0,360.0,360.0,
3511,37450666.7,136,120.8,-1.8,5050.0,1050.0,1e-08,0.5,1.0,250.0,-2.0,0,1343.800580443393,True,1.0,0.9040816326530612,0.925,1.0,360.0,360.0,
3512,37461333.3,137,153.5,14.9,590.0,5590.0,1e-08,0.5,1.0,250.0,-2.0,0,7707.93098049016,False,0.7833333333333333,0.8041639557579701,0.95,0.9130434782608695,234.7826086956522,234.7826086956522,
3514,37482666.7,138,10.3,-5.3,5670.0,3610.0,1e-08,0.5,1.0,250.0,-2.0,0,3543.5857545712083,False,0.625,,0.0,,135.0,0.0,
3522,37568000.0,139,57.6,-5.1,830.0,2030.0,1e-08,0.5,1.0,250.0,-2.0,0,5506.813960903346,False,1.0,0.9385964912280702,0.0,1.0,360.0,360.0,
