timestep,time,crateridx,diameter,ref_elev,location_x,location_y,p_SLR,p_f_bedload,p_crater_accumulation_duration,p_crater_accumulation_number,p_crater_size,log_ID,distance_inlet,interbedded,rim_frac,ejecta_frac,rim_frac_sfc,rim_degree_cov,rim_degree_consec,rim_degree_consec_aboveref,rim_degree_consec_top
5328,56832000.0,222,30.3,-4.4,10370.0,3030.0,1e-08,0.8,1.0,250.0,-2.0,8,5289.1020031759645,False,1.0,0.8833333333333333,0.625,,360.0,360.0,
5368,57258666.7,223,291.8,-4.2,9370.0,5590.0,1e-08,0.8,1.0,250.0,-2.0,8,6469.327631214855,False,1.0,0.8873720136518771,1.0,1.0,360.0,360.0,
5405,57653333.3,224,101.3,-2.0,5150.0,5930.0,1e-08,0.8,1.0,250.0,-2.0,8,5908.586971518655,False,,,,0.0,0.0,0.0,
5457,58208000.0,225,228.9,0.2,2950.0,2650.0,1e-08,0.8,1.0,250.0,-2.0,8,3973.1347825111598,True,1.0,0.927262313860252,1.0,1.0,360.0,360.0,
5484,58496000.0,226,263.2,34.4,4430.0,2010.0,1e-08,0.8,1.0,250.0,-2.0,8,2475.35855988582,True,0.1488095238095238,0.8526361279170268,0.8035714285714286,0.275,45.0,45.0,
5487,58528000.0,227,218.9,-4.6,870.0,4890.0,1e-08,0.8,1.0,250.0,-2.0,8,7017.7061779473215,False,1.0,0.8979400749063671,1.0,1.0,360.0,360.0,
5506,58730666.7,228,118.6,4.0,8330.0,710.0,1e-08,0.8,1.0,250.0,-2.0,8,2432.981709754514,True,1.0,0.8047210300429185,0.5,1.0,360.0,360.0,
5519,58869333.3,229,264.8,-6.0,2670.0,5190.0,1e-08,0.8,1.0,250.0,-2.0,8,6088.365954835501,False,1.0,0.9895299145299146,1.0,1.0,360.0,360.0,
5523,58912000.0,230,270.9,1.6,4650.0,5250.0,1e-08,0.8,1.0,250.0,-2.0,8,5338.333073160572,False,0.9127906976744186,0.8702669149596524,0.9941860465116279,1.0,360.0,351.219512195122,
5574,59456000.0,231,268.5,-4.1,10630.0,1250.0,1e-08,0.8,1.0,250.0,-2.0,8,4794.934827502872,False,1.0,0.8767664172901081,1.0,1.0,360.0,360.0,
5620,59946666.7,232,170.0,2.4,2390.0,2290.0,1e-08,0.8,1.0,250.0,-2.0,8,4215.708718590506,False,0.890625,0.9458333333333333,0.984375,0.92,273.6,273.6,
5636,60117333.3,233,227.1,-4.1,11090.0,2150.0,1e-08,0.8,1.0,250.0,-2.0,8,5513.347440530118,False,1.0,0.8598265895953757,1.0,1.0,360.0,360.0,
5698,60778666.7,234,295.1,1.0,4230.0,1070.0,1e-08,0.8,1.0,250.0,-2.0,8,2010.6217943710847,False,1.0,0.909263085399449,0.9803921568627451,1.0,360.0,360.0,
5707,60874666.7,235,215.0,-5.6,11430.0,4970.0,1e-08,0.8,1.0,250.0,-2.0,8,7322.199123214282,False,1.0,0.9527428949107734,1.0,1.0,360.0,360.0,
5708,60885333.3,236,97.1,1.4,10290.0,3150.0,1e-08,0.8,1.0,250.0,-2.0,8,5291.597112403778,False,0.9583333333333334,0.9937106918238994,1.0,1.0,360.0,308.57142857142856,
5712,60928000.0,237,167.2,-3.5,8850.0,750.0,1e-08,0.8,1.0,250.0,-2.0,8,2947.1681322924214,True,1.0,0.9548832271762208,0.515625,1.0,360.0,360.0,
5782,61674666.7,238,104.1,14.6,8170.0,910.0,1e-08,0.8,1.0,250.0,-2.0,8,2342.0076857260738,True,0.625,0.6927374301675978,0.7916666666666666,0.8,240.0,144.0,
5789,61749333.3,239,48.8,-1.8,4950.0,2210.0,1e-08,0.8,1.0,250.0,-2.0,8,2365.967032737354,False,1.0,0.9642857142857143,0.5,,360.0,300.0,
5797,61834666.7,240,206.0,-5.7,3430.0,4870.0,1e-08,0.8,1.0,250.0,-2.0,8,5426.472150485986,False,1.0,0.964992927864215,1.0,1.0,360.0,360.0,
5799,61856000.0,241,90.0,-1.9,8510.0,2770.0,1e-08,0.8,1.0,250.0,-2.0,8,3692.830892418444,False,1.0,0.8796296296296297,1.0,1.0,360.0,360.0,
5844,62336000.0,242,189.9,-5.8,1190.0,2930.0,1e-08,0.8,1.0,250.0,-2.0,8,5573.742010534754,False,1.0,0.985973597359736,1.0,1.0,360.0,360.0,
5869,62602666.7,243,190.3,-5.4,4750.0,3830.0,1e-08,0.8,1.0,250.0,-2.0,8,3946.5681294005303,False,1.0,0.9639900662251656,1.0,1.0,360.0,360.0,
5910,63040000.0,244,105.7,-3.7,5550.0,3630.0,1e-08,0.8,1.0,250.0,-2.0,8,3575.9474269066095,False,1.0,0.9652406417112299,1.0,1.0,360.0,360.0,
5930,63253333.3,245,266.2,-5.9,10370.0,4530.0,1e-08,0.8,1.0,250.0,-2.0,8,6250.967925049687,False,1.0,0.9839255499153976,0.0,1.0,360.0,360.0,
5943,63392000.0,246,194.0,-5.1,3310.0,5350.0,1e-08,0.8,1.0,250.0,-2.0,8,5907.774538690521,False,1.0,0.9594594594594594,0.0,1.0,360.0,360.0,
5975,63733333.3,247,45.3,-5.5,2810.0,830.0,1e-08,0.8,1.0,250.0,-2.0,8,3257.5143898377487,False,,,,,0.0,0.0,
5985,63840000.0,248,170.6,-5.7,790.0,3410.0,1e-08,0.8,1.0,250.0,-2.0,8,6166.44143732834,False,,,,0.0,0.0,0.0,
5989,63882666.7,249,74.2,-5.6,7270.0,5910.0,1e-08,0.8,1.0,250.0,-2.0,8,5971.013314337861,False,,,,0.0,0.0,0.0,
5996,63957333.3,250,38.8,-5.9,6530.0,5950.0,1e-08,0.8,1.0,250.0,-2.0,8,5895.710304959021,False,,,,,0.0,0.0,
37,394666.7,1,27.7,-6.0,11470.0,950.0,1e-08,0.8,1.0,250.0,-2.0,9,5558.506993788889,False,1.0,0.875,0.0,,360.0,360.0,
48,512000.0,2,157.2,-6.0,6430.0,3350.0,1e-08,0.8,1.0,250.0,-2.0,9,3300.8180804158233,False,0.8166666666666667,0.9533898305084746,0.0,0.8695652173913043,313.04347826086956,313.04347826086956,
98,1045333.3,3,115.2,-6.0,1710.0,1910.0,1e-08,0.8,1.0,250.0,-2.0,9,4645.621594576984,False,1.0,0.9388888888888889,0.0,1.0,360.0,360.0,
101,1077333.3,4,238.0,-6.0,7050.0,4670.0,1e-08,0.8,1.0,250.0,-2.0,9,4713.066942024057,False,1.0,0.9714823782620393,0.553030303030303,1.0,360.0,360.0,
116,1237333.3,5,209.0,-6.0,7910.0,5590.0,1e-08,0.8,1.0,250.0,-2.0,9,5838.236034968097,False,0.8518518518518519,0.9347717009533367,0.0,0.9354838709677419,336.77419354838713,336.77419354838713,
135,1440000.0,6,156.3,-6.0,8610.0,5590.0,1e-08,0.8,1.0,250.0,-2.0,9,6105.489333378611,False,1.0,0.9204758922980588,0.0,1.0,360.0,360.0,
138,1472000.0,7,144.3,-6.0,2850.0,3310.0,1e-08,0.8,1.0,250.0,-2.0,9,4497.754995550558,False,1.0,0.9735714285714285,0.11363636363636363,1.0,360.0,360.0,
148,1578666.7,8,71.0,-6.0,230.0,2950.0,1e-08,0.8,1.0,250.0,-2.0,9,6426.460923400998,False,1.0,0.9017857142857143,0.0,0.9,324.0,324.0,
151,1610666.7,9,243.6,-6.0,11650.0,1070.0,1e-08,0.8,1.0,250.0,-2.0,9,5755.779703915014,False,0.8823529411764706,0.9011308562197092,0.007352941176470588,0.9459459459459459,340.5405405405405,340.5405405405405,
160,1706666.7,10,209.8,-6.0,10610.0,2590.0,1e-08,0.8,1.0,250.0,-2.0,9,5266.592826486589,False,0.9907407407407407,0.9487788331071914,0.06481481481481481,1.0,360.0,360.0,
265,2826666.7,11,31.6,-5.0,11850.0,710.0,1e-08,0.8,1.0,250.0,-2.0,9,5903.710697518976,False,1.0,0.8666666666666667,0.0,,360.0,360.0,
272,2901333.3,12,244.6,-5.4,7510.0,5490.0,1e-08,0.8,1.0,250.0,-2.0,9,5622.1881861069005,False,1.0,0.9212510471935214,0.0,1.0,360.0,360.0,
309,3296000.0,13,216.2,-6.0,10150.0,1750.0,1e-08,0.8,1.0,250.0,-2.0,9,4491.970614329528,False,1.0,0.9477564102564102,0.0,1.0,360.0,360.0,
312,3328000.0,14,170.3,-6.0,11250.0,4810.0,1e-08,0.8,1.0,250.0,-2.0,9,7081.369923962453,False,1.0,0.9360824742268041,0.0,1.0,360.0,360.0,
326,3477333.3,15,73.5,-6.0,6330.0,5810.0,1e-08,0.8,1.0,250.0,-2.0,9,5740.6794023007415,False,1.0,1.0,1.0,0.9,324.0,324.0,
328,3498666.7,16,298.7,-6.0,7310.0,1490.0,1e-08,0.8,1.0,250.0,-2.0,9,1938.2982226685347,False,1.0,0.925,0.2549019607843137,1.0,360.0,360.0,
329,3509333.3,17,150.3,-6.0,2910.0,3850.0,1e-08,0.8,1.0,250.0,-2.0,9,4861.872067424234,False,,,,0.0,0.0,0.0,
345,3680000.0,18,175.1,-6.0,8690.0,1470.0,1e-08,0.8,1.0,250.0,-2.0,9,3045.685472927236,False,0.9078947368421053,0.9751945525291829,0.0,0.9615384615384616,346.1538461538462,346.1538461538462,
427,4554666.7,19,214.1,-6.0,1130.0,5690.0,1e-08,0.8,1.0,250.0,-2.0,9,7415.834410233281,False,1.0,0.9053772405168821,0.0,1.0,360.0,360.0,
436,4650666.7,20,167.6,-5.9,11610.0,4450.0,1e-08,0.8,1.0,250.0,-2.0,9,7126.976918722271,False,1.0,0.9625,0.640625,1.0,360.0,360.0,
441,4704000.0,21,140.2,-6.0,110.0,5130.0,1e-08,0.8,1.0,250.0,-2.0,9,7743.345530195588,False,1.0,0.8934426229508197,0.425,1.0,360.0,360.0,
462,4928000.0,22,274.9,-5.5,11390.0,610.0,1e-08,0.8,1.0,250.0,-2.0,9,5435.899189646549,False,1.0,0.9105040037682525,0.005813953488372093,1.0,360.0,360.0,
482,5141333.3,23,24.1,-5.8,7890.0,910.0,1e-08,0.8,1.0,250.0,-2.0,9,2082.5465180878914,False,1.0,0.7777777777777778,0.625,,360.0,360.0,
486,5184000.0,24,297.9,-6.0,4530.0,5770.0,1e-08,0.8,1.0,250.0,-2.0,9,5871.848090678096,False,0.9669811320754716,0.9950013154433044,0.0,1.0,360.0,360.0,
516,5504000.0,25,253.1,-6.0,2410.0,1630.0,1e-08,0.8,1.0,250.0,-2.0,9,3891.966084127661,False,1.0,0.9109653233364574,0.0,1.0,360.0,360.0,
545,5813333.3,26,27.5,-6.0,5790.0,3410.0,1e-08,0.8,1.0,250.0,-2.0,9,3335.4160160315832,False,1.0,1.0,0.0,,360.0,360.0,
557,5941333.3,27,88.1,-6.0,290.0,5950.0,1e-08,0.8,1.0,250.0,-2.0,9,8175.145258648314,False,1.0,1.0,0.631578947368421,1.0,360.0,360.0,
589,6282666.7,28,251.5,-4.5,11130.0,990.0,1e-08,0.8,1.0,250.0,-2.0,9,5229.780110100232,False,0.95,0.8803116147308782,0.007142857142857143,1.0,360.0,360.0,
620,6613333.3,29,79.5,-6.0,4910.0,2530.0,1e-08,0.8,1.0,250.0,-2.0,9,2673.4621747838514,False,0.9166666666666666,0.8894230769230769,0.0,0.8,252.0,252.0,
620,6613333.3,30,277.2,-6.0,1770.0,5170.0,1e-08,0.8,1.0,250.0,-2.0,9,6605.467432362376,False,1.0,0.9551131928181108,0.1569767441860465,1.0,360.0,360.0,
659,7029333.3,31,129.1,-6.0,9510.0,4250.0,1e-08,0.8,1.0,250.0,-2.0,9,5463.497048594426,False,1.0,0.9955197132616488,1.0,1.0,360.0,360.0,
735,7840000.0,32,286.9,-2.1,4650.0,1490.0,1e-08,0.8,1.0,250.0,-2.0,9,1938.2982226685347,True,0.9202127659574468,0.8356413994169096,0.05319148936170213,0.9772727272727273,351.8181818181818,351.8181818181818,
735,7840000.0,33,232.9,-4.4,7190.0,5010.0,1e-08,0.8,1.0,250.0,-2.0,9,5076.317562958409,False,1.0,0.9298342541436464,1.0,1.0,360.0,360.0,
738,7872000.0,34,46.9,-6.0,5610.0,3390.0,1e-08,0.8,1.0,250.0,-2.0,9,3330.615558721841,False,1.0,0.9928571428571429,0.0,,360.0,300.0,
741,7904000.0,35,151.8,-6.0,3790.0,4830.0,1e-08,0.8,1.0,250.0,-2.0,9,5230.544904692053,False,1.0,0.9482984293193717,0.057692307692307696,1.0,360.0,360.0,
774,8256000.0,36,125.7,-6.0,930.0,1930.0,1e-08,0.8,1.0,250.0,-2.0,9,5378.196723809942,False,1.0,0.9961832061068703,0.0,1.0,360.0,360.0,
794,8469333.3,37,203.1,-5.2,10650.0,2950.0,1e-08,0.8,1.0,250.0,-2.0,9,5481.404929395383,False,1.0,0.9554992764109985,1.0,1.0,360.0,360.0,
807,8608000.0,38,190.0,-6.0,1890.0,4090.0,1e-08,0.8,1.0,250.0,-2.0,9,5727.844271626106,False,1.0,0.9983498349834984,1.0,1.0,360.0,360.0,
813,8672000.0,39,142.8,-0.9,1250.0,5850.0,1e-08,0.8,1.0,250.0,-2.0,9,7460.951681923694,False,0.9090909090909091,0.9052083333333333,0.6363636363636364,1.0,360.0,360.0,
813,8672000.0,40,218.3,-6.0,10770.0,5730.0,1e-08,0.8,1.0,250.0,-2.0,9,7407.199200777579,False,0.8706896551724138,0.9558386411889597,0.017241379310344827,0.9393939393939394,338.18181818181813,338.18181818181813,
821,8757333.3,41,57.7,-3.7,6890.0,4410.0,1e-08,0.8,1.0,250.0,-2.0,9,4424.590376520747,False,1.0,0.956140350877193,1.0,1.0,360.0,360.0,
844,9002666.7,42,211.3,-6.0,1250.0,1310.0,1e-08,0.8,1.0,250.0,-2.0,9,4887.310098612528,False,1.0,0.9290040376850606,0.009259259259259259,1.0,360.0,360.0,
854,9109333.3,43,248.6,-6.0,1830.0,810.0,1e-08,0.8,1.0,250.0,-2.0,9,4213.715699949393,False,0.9375,0.8305905130687319,0.05555555555555555,1.0,360.0,360.0,
929,9909333.3,44,32.7,-6.0,3410.0,2950.0,1e-08,0.8,1.0,250.0,-2.0,9,3852.505678126899,False,1.0,1.0,1.0,,360.0,360.0,
930,9920000.0,45,256.3,-6.0,6030.0,3990.0,1e-08,0.8,1.0,250.0,-2.0,9,3910.319680026174,False,1.0,0.9651639344262295,0.7368421052631579,1.0,359.99999999999994,359.99999999999994,
943,10058666.7,46,298.1,-5.5,3150.0,3670.0,1e-08,0.8,1.0,250.0,-2.0,9,4571.323659510449,False,1.0,0.9809892328398385,1.0,1.0,360.0,360.0,
950,10133333.3,47,244.1,-6.0,10350.0,4210.0,1e-08,0.8,1.0,250.0,-2.0,9,6012.803006917822,False,0.9930555555555556,0.9805358948432761,0.8541666666666666,1.0,360.0,360.0,
967,10314666.7,48,99.9,-6.0,4170.0,3050.0,1e-08,0.8,1.0,250.0,-2.0,9,3478.0741797724786,False,1.0,1.0,0.0,0.9285714285714286,334.2857142857143,334.2857142857143,
978,10432000.0,49,231.7,-4.3,4750.0,1890.0,1e-08,0.8,1.0,250.0,-2.0,9,2188.3783950679094,True,1.0,0.8983240223463688,0.45161290322580644,1.0,360.0,360.0,
1038,11072000.0,50,190.5,-5.4,2230.0,4850.0,1e-08,0.8,1.0,250.0,-2.0,9,6067.569529885916,False,1.0,0.9635761589403974,0.9880952380952381,1.0,360.0,360.0,
1049,11189333.3,51,100.3,-6.0,3490.0,470.0,1e-08,0.8,1.0,250.0,-2.0,9,2520.357117552987,False,1.0,0.5941176470588235,0.1875,0.9285714285714286,334.2857142857143,334.2857142857143,
1062,11328000.0,52,66.6,-5.8,3750.0,5370.0,1e-08,0.8,1.0,250.0,-2.0,9,5740.8187569370275,False,1.0,0.9894366197183099,1.0,1.0,360.0,360.0,
1089,11616000.0,53,287.8,-6.0,910.0,4330.0,1e-08,0.8,1.0,250.0,-2.0,9,6615.693463273521,False,0.9148936170212766,0.9779305354558611,0.0,0.9772727272727273,351.8181818181818,351.8181818181818,
1141,12170666.7,54,40.1,-5.6,6770.0,4110.0,1e-08,0.8,1.0,250.0,-2.0,9,4106.701839676214,False,0.625,0.7115384615384616,0.0,,225.0,144.0,
1189,12682666.7,55,198.0,-6.0,2750.0,850.0,1e-08,0.8,1.0,250.0,-2.0,9,3320.5120087119094,False,0.7857142857142857,0.6606870229007633,0.09523809523809523,0.8666666666666667,312.0,312.0,
1198,12778666.7,56,295.7,-6.0,8510.0,4510.0,1e-08,0.8,1.0,250.0,-2.0,9,5101.548784437918,False,1.0,0.9672945205479452,1.0,1.0,360.0,360.0,
1269,13536000.0,57,57.9,-6.0,4530.0,2690.0,1e-08,0.8,1.0,250.0,-2.0,9,2985.73274088623,False,,,,0.0,0.0,0.0,
1286,13717333.3,58,200.3,-6.0,8070.0,790.0,1e-08,0.8,1.0,250.0,-2.0,9,2207.306050369998,False,1.0,0.9118303571428571,0.2375,1.0,360.0,360.0,
1290,13760000.0,59,76.4,-4.5,8090.0,5850.0,1e-08,0.8,1.0,250.0,-2.0,9,6143.695956018657,False,1.0,0.9428571428571428,0.0,0.9,324.0,324.0,
1318,14058666.7,60,239.6,-1.3,5690.0,730.0,1e-08,0.8,1.0,250.0,-2.0,9,711.7583859709698,True,0.11290322580645161,0.25130616509926856,0.0,0.2222222222222222,40.0,30.0,
1361,14517333.3,61,83.9,-4.2,8850.0,1630.0,1e-08,0.8,1.0,250.0,-2.0,9,3261.8093138624768,False,1.0,0.9364406779661016,1.0,1.0,360.0,360.0,
1407,15008000.0,62,114.6,-4.9,10210.0,4570.0,1e-08,0.8,1.0,250.0,-2.0,9,6168.711372726074,False,1.0,0.9626696832579186,1.0,1.0,360.0,360.0,
1460,15573333.3,63,100.3,-6.0,4250.0,4130.0,1e-08,0.8,1.0,250.0,-2.0,9,4404.020890050364,False,1.0,0.986764705882353,0.0625,0.9285714285714286,334.2857142857143,334.2857142857143,
1485,15840000.0,64,19.4,5.6,2990.0,3930.0,1e-08,0.8,1.0,250.0,-2.0,9,4874.689733716393,False,0.875,0.8125,0.5,,315.0,0.0,
1502,16021333.3,65,54.1,-5.9,10110.0,5810.0,1e-08,0.8,1.0,250.0,-2.0,9,7063.271196832244,False,1.0,0.9803921568627451,0.5,,360.0,300.0,
1519,16202666.7,66,75.8,-4.4,4950.0,2630.0,1e-08,0.8,1.0,250.0,-2.0,9,2750.163631495406,True,1.0,0.8411458333333334,0.0,0.9,324.0,324.0,
1564,16682666.7,67,273.3,-6.0,8270.0,2410.0,1e-08,0.8,1.0,250.0,-2.0,9,3266.955769519998,False,1.0,0.9606537530266344,0.9418604651162791,1.0,360.0,360.0,
1590,16960000.0,68,117.3,-1.4,5130.0,2170.0,1e-08,0.8,1.0,250.0,-2.0,9,2256.2358032794355,True,1.0,0.9137554585152838,0.0,1.0,360.0,360.0,
1610,17173333.3,69,156.9,-6.0,9530.0,5930.0,1e-08,0.8,1.0,250.0,-2.0,9,6842.879510849216,False,1.0,1.0,1.0,0.8260869565217391,297.39130434782606,297.39130434782606,
1662,17728000.0,70,44.0,-3.1,8430.0,4170.0,1e-08,0.8,1.0,250.0,-2.0,9,4767.661900764357,False,1.0,0.9296875,0.375,,360.0,288.0,
1666,17770666.7,71,231.5,-4.9,8450.0,5370.0,1e-08,0.8,1.0,250.0,-2.0,9,5838.236034968097,False,1.0,0.9260733579755474,0.0,1.0,360.0,360.0,
1694,18069333.3,72,114.7,6.7,8590.0,1470.0,1e-08,0.8,1.0,250.0,-2.0,9,2957.0593500976606,False,0.8928571428571429,0.9570135746606335,0.9642857142857143,0.8823529411764706,275.29411764705884,232.94117647058823,
1700,18133333.3,73,235.2,-5.7,11170.0,2570.0,1e-08,0.8,1.0,250.0,-2.0,9,5756.405128202844,False,1.0,0.9476681127982647,1.0,1.0,360.0,360.0,
1731,18464000.0,74,141.7,-6.0,10.0,1810.0,1e-08,0.8,1.0,250.0,-2.0,9,6215.609382836087,False,1.0,1.0,0.5882352941176471,0.6,216.0,216.0,
1732,18474666.7,75,188.2,-6.0,8230.0,3410.0,1e-08,0.8,1.0,250.0,-2.0,9,4018.8804411178994,False,1.0,0.9291736930860034,0.0,1.0,360.0,360.0,
1744,18602666.7,76,53.1,-5.8,5650.0,2690.0,1e-08,0.8,1.0,250.0,-2.0,9,2630.77935220725,False,1.0,0.8478260869565217,0.125,,360.0,300.0,
1746,18624000.0,77,255.7,-6.0,2810.0,2470.0,1e-08,0.8,1.0,250.0,-2.0,9,3970.012594438461,False,1.0,0.9623631386861314,0.9144736842105263,1.0,359.99999999999994,359.99999999999994,
1769,18869333.3,78,274.2,3.3,1070.0,4170.0,1e-08,0.8,1.0,250.0,-2.0,9,6390.320805718598,False,0.8662790697674418,0.9599489795918368,1.0,0.9285714285714286,265.7142857142857,265.7142857142857,
1774,18922666.7,79,290.5,-5.4,910.0,5330.0,1e-08,0.8,1.0,250.0,-2.0,9,7298.4518906409185,False,0.9846938775510204,0.8932584269662921,0.0,1.0,360.0,360.0,
1777,18954666.7,80,247.9,-3.8,4310.0,1310.0,1e-08,0.8,1.0,250.0,-2.0,9,2074.0781084616847,True,0.9027777777777778,0.7921487603305785,0.08333333333333333,0.9459459459459459,340.5405405405405,340.5405405405405,
1778,18965333.3,81,213.1,12.3,4790.0,1370.0,1e-08,0.8,1.0,250.0,-2.0,9,1755.0498568416797,True,0.7777777777777778,0.6416776750330251,0.037037037037037035,0.875,225.0,225.0,
1785,19040000.0,82,203.0,-4.9,530.0,5670.0,1e-08,0.8,1.0,250.0,-2.0,9,7807.086524434067,False,1.0,0.8990783410138249,0.6847826086956522,1.0,360.0,360.0,
1798,19178666.7,83,263.0,-6.0,9690.0,3250.0,1e-08,0.8,1.0,250.0,-2.0,9,4879.856555268812,False,1.0,0.9498997995991983,1.0,1.0,360.0,360.0,
1826,19477333.3,84,253.5,-5.8,9090.0,3710.0,1e-08,0.8,1.0,250.0,-2.0,9,4780.062761094252,False,1.0,0.9539106145251397,0.3357142857142857,1.0,360.0,360.0,
1829,19509333.3,85,47.1,11.2,11290.0,950.0,1e-08,0.8,1.0,250.0,-2.0,9,5380.799197145346,False,0.625,0.6857142857142857,0.0,,135.0,180.0,
1861,19850666.7,86,148.6,-5.1,8870.0,5150.0,1e-08,0.8,1.0,250.0,-2.0,9,5835.837557711832,False,1.0,0.9586720867208672,0.9615384615384616,1.0,360.0,360.0,
1897,20234666.7,87,51.5,-6.0,2990.0,5170.0,1e-08,0.8,1.0,250.0,-2.0,9,5903.23640048406,False,1.0,0.9943181818181818,0.625,,360.0,300.0,
1900,20266666.7,88,140.5,-5.6,11070.0,5330.0,1e-08,0.8,1.0,250.0,-2.0,9,7312.3594003577255,False,1.0,0.9318181818181818,0.0,1.0,360.0,360.0,
1908,20352000.0,89,97.2,-5.9,7710.0,3050.0,1e-08,0.8,1.0,250.0,-2.0,9,3437.1208881853427,False,1.0,0.8191823899371069,0.0,1.0,360.0,360.0,
1932,20608000.0,90,83.2,-2.7,1390.0,4330.0,1e-08,0.8,1.0,250.0,-2.0,9,6255.445627611193,False,1.0,0.9461206896551724,1.0,1.0,360.0,360.0,
1972,21034666.7,91,31.8,-6.0,11450.0,3350.0,1e-08,0.8,1.0,250.0,-2.0,9,6372.895731141378,False,1.0,1.0,1.0,,360.0,360.0,
2033,21685333.3,92,77.2,-6.0,5930.0,4850.0,1e-08,0.8,1.0,250.0,-2.0,9,4770.262047309351,False,1.0,0.9175,0.08333333333333333,0.9,324.0,324.0,
2037,21728000.0,93,269.0,-5.9,6830.0,2410.0,1e-08,0.8,1.0,250.0,-2.0,9,2480.2016047087786,False,1.0,0.9564409578860446,0.7906976744186046,1.0,360.0,360.0,
2080,22186666.7,94,144.4,-6.0,4010.0,2670.0,1e-08,0.8,1.0,250.0,-2.0,9,3254.0743691563043,False,1.0,0.9942857142857143,1.0,1.0,360.0,360.0,
2156,22997333.3,95,31.5,-3.6,10590.0,5930.0,1e-08,0.8,1.0,250.0,-2.0,9,7448.127281404367,False,0.625,0.5454545454545454,0.25,,225.0,360.0,
2168,23125333.3,96,276.9,-4.8,10830.0,1250.0,1e-08,0.8,1.0,250.0,-2.0,9,4989.128180353758,False,1.0,0.8979313036690086,0.0,1.0,360.0,360.0,
2211,23584000.0,97,286.8,-5.6,5730.0,3130.0,1e-08,0.8,1.0,250.0,-2.0,9,3060.228749619871,False,1.0,0.9165451895043731,0.3882978723404255,1.0,360.0,360.0,
2213,23605333.3,98,49.5,-4.7,3010.0,4170.0,1e-08,0.8,1.0,250.0,-2.0,9,5054.60186364861,False,1.0,0.9226190476190477,1.0,,360.0,300.0,
2244,23936000.0,99,16.1,-0.3,7310.0,970.0,1e-08,0.8,1.0,250.0,-2.0,9,1600.3124694883809,True,0.375,0.5833333333333334,0.125,,90.0,0.0,
2251,24010666.7,100,61.4,-0.4,11810.0,890.0,1e-08,0.8,1.0,250.0,-2.0,9,5886.000339789321,False,1.0,0.8629032258064516,0.0,1.0,360.0,360.0,
2259,24096000.0,101,16.8,-5.9,3830.0,210.0,1e-08,0.8,1.0,250.0,-2.0,9,2153.926646847566,False,0.0,0.0,0.125,,0.0,0.0,
2268,24192000.0,102,184.8,-6.0,4610.0,3570.0,1e-08,0.8,1.0,250.0,-2.0,9,3749.2665949489374,False,1.0,0.9630281690140845,0.5625,1.0,360.0,360.0,
2269,24202666.7,103,223.8,3.9,6330.0,3390.0,1e-08,0.8,1.0,250.0,-2.0,9,3328.453094156503,False,0.9107142857142857,0.9039785768936496,0.35714285714285715,1.0,360.0,328.2352941176471,
2273,24245333.3,104,246.8,-5.7,7250.0,3030.0,1e-08,0.8,1.0,250.0,-2.0,9,3211.759642314474,False,0.9722222222222222,0.9314159292035398,0.25,1.0,360.0,360.0,
2316,24704000.0,105,108.2,-5.7,6930.0,5690.0,1e-08,0.8,1.0,250.0,-2.0,9,5689.868188279936,False,1.0,0.975609756097561,0.75,1.0,360.0,360.0,
2360,25173333.3,106,128.2,-4.9,7730.0,1990.0,1e-08,0.8,1.0,250.0,-2.0,9,2590.4825805243318,False,1.0,1.0,0.6363636363636364,1.0,360.0,360.0,
2383,25418666.7,107,247.2,-2.6,1450.0,5330.0,1e-08,0.8,1.0,250.0,-2.0,9,6934.219494651146,False,1.0,0.8595,0.8263888888888888,1.0,360.0,360.0,
2417,25781333.3,108,167.8,-5.4,7130.0,5910.0,1e-08,0.8,1.0,250.0,-2.0,9,5942.339606585945,False,1.0,0.9669642857142857,1.0,1.0,360.0,360.0,
2431,25930666.7,109,283.4,-5.7,4590.0,3090.0,1e-08,0.8,1.0,250.0,-2.0,9,3315.448687583628,False,1.0,0.9477306547619048,0.8295454545454546,1.0,360.0,360.0,
2435,25973333.3,110,190.9,-0.1,7270.0,770.0,1e-08,0.8,1.0,250.0,-2.0,9,1462.942240828393,True,0.9761904761904762,0.738036303630363,0.08333333333333333,1.0,360.0,360.0,
2466,26304000.0,111,271.3,-4.1,10450.0,1470.0,1e-08,0.8,1.0,250.0,-2.0,9,4681.132341645555,False,0.9476744186046512,0.9204081632653062,0.023255813953488372,1.0,360.0,360.0,
2496,26624000.0,112,68.9,-6.0,4350.0,4530.0,1e-08,0.8,1.0,250.0,-2.0,9,4739.134942159803,False,1.0,0.99375,1.0,0.8888888888888888,320.0,320.0,
2530,26986666.7,113,185.2,-6.0,1470.0,2850.0,1e-08,0.8,1.0,250.0,-2.0,9,5292.730864119202,False,1.0,0.999561403508772,1.0,1.0,360.0,360.0,
2551,27210666.7,114,51.0,-5.6,6850.0,3670.0,1e-08,0.8,1.0,250.0,-2.0,9,3693.9139134527754,False,1.0,0.9488636363636364,0.375,,360.0,300.0,
2557,27274666.7,115,245.2,0.1,5670.0,2150.0,1e-08,0.8,1.0,250.0,-2.0,9,2093.083849252103,True,0.9791666666666666,0.9575848303393214,0.2916666666666667,1.0,360.0,360.0,
